72564,7054,-1
72564,8247,-1
72564,8425,-1
72564,8768,-1
72564,9062,-1
72564,9136,-1
72564,9919,-1
72564,9938,-1
72564,9989,-1
72564,10012,-1
72564,10087,-1
72564,10490,-1
72564,10681,-1
72564,10804,-1
72564,11111,-1
72564,11701,-1
72564,11737,-1
72564,11741,-1
72564,11757,-1
72564,13117,-1
72564,13119,-1
72564,13601,-1
72564,13759,-1
72564,14289,-1
72564,14293,-1
72564,14513,-1
72564,14713,-1
72564,14741,-1
72564,14807,-1
72564,14813,-1
72564,15039,-1
72564,15687,-1
72564,15809,-1
72564,16009,-1
72564,16011,-1
72564,16067,-1
72564,16498,-1
72564,16592,-1
72564,18115,-1
72564,18153,-1
72564,18397,-1
72564,18507,-1
72564,18661,-1
72564,18671,-1
72564,18753,-1
72564,19021,-1
72564,19383,-1
72564,20507,-1
72564,20689,-1
72564,21105,-1
72564,21405,-1
72564,21647,-1
72564,22145,-1
72564,22199,-1
72564,22265,-1
72564,22297,-1
72564,22319,-1
72564,22537,-1
72564,23079,-1
72564,23281,-1
72564,23317,-1
72564,23333,-1
72564,23441,-1
72564,25013,-1
72564,25015,-1
72564,25183,-1
72564,25681,-1
72564,25781,-1
72564,26213,-1
72564,27821,-1
72564,27899,-1
72564,28223,-1
72564,28701,-1
72564,28725,-1
72564,28999,-1
72564,30948,-1
72564,31043,-1
72564,31389,-1
72565,226,-1
72565,1535,-1
72565,6547,-1
72565,10620,-1
72565,11111,-1
72565,11285,-1
72565,12967,-1
72565,15085,-1
72565,16498,-1
72565,16592,-1
72565,18153,-1
72565,20543,-1
72565,22145,-1
72565,22319,-1
72565,23385,-1
72566,20,9
72566,223,-1
72566,225,-1
72566,226,10
72566,357,7
72566,442,-1
72566,578,-1
72566,777,10
72566,813,-1
72566,934,8
72566,936,-1
72566,1535,9
72566,1689,10
72566,2001,10
72566,2131,7
72566,2144,-1
72566,2167,8
72566,2251,9
72566,2403,7
72566,2418,-1
72566,2472,-1
72566,3588,10
72566,4107,10
72566,4181,9
72566,4224,10
72566,4437,-1
72566,4565,10
72566,4654,9
72566,4896,7
72566,5114,10
72566,5680,8
72566,6033,-1
72566,6213,9
72566,6325,-1
72566,6862,8
72566,6880,-1
72566,6893,-1
72566,7059,10
72566,7593,10
72566,7817,-1
72566,8074,7
72566,8246,-1
72566,8841,8
72566,8857,10
72566,8861,8
72566,8937,9
72566,9253,10
72566,9379,-1
72566,9756,10
72566,9989,10
72566,10165,10
72566,10380,-1
72566,10589,-1
72566,10620,8
72566,10863,-1
72566,11111,8
72566,11285,10
72566,11701,-1
72566,11743,10
72566,11757,7
72566,11759,7
72566,11843,7
72566,11879,-1
72566,11977,10
72566,13601,10
72566,13667,-1
72566,13759,10
72566,13939,7
72566,14227,-1
72566,14345,7
72566,14353,-1
72566,14741,-1
72566,15039,10
72566,15379,9
72566,16049,9
72566,16498,9
72566,16592,8
72566,16742,9
72566,16866,-1
72566,16870,-1
72566,16934,-1
72566,17549,10
72566,19815,8
72566,20021,7
72566,20047,8
72566,20787,-1
72566,20853,8
72566,21097,-1
72566,22199,6
72566,22319,9
72566,22535,-1
72566,22877,7
72566,23273,-1
72566,23623,10
72566,23755,10
72566,24231,8
72566,24261,8
72566,24765,-1
72566,24833,-1
72566,25157,8
72566,27899,9
72566,28171,10
72566,28223,8
72566,28285,8
72566,28297,9
72566,28617,-1
72566,28623,-1
72566,28825,8
72566,30015,-1
72566,30276,9
72566,30347,10
72566,30458,-1
72566,30654,-1
72566,30991,8
72566,31043,9
72566,31704,-1
72566,31952,-1
72566,31964,-1
72566,32182,-1
72566,32729,-1
72567,245,10
72567,431,10
72567,578,8
72567,1530,9
72567,1535,10
72567,1689,10
72567,5835,10
72567,6114,9
72567,6211,9
72567,6895,10
72567,9065,10
72567,9926,9
72567,11123,9
72567,11757,9
72567,13115,10
72567,16498,10
72567,16662,5
72568,1,10
72568,5,10
72568,6,10
72568,19,10
72568,32,9
72568,33,9
72568,43,9
72568,44,9
72568,45,9
72568,47,10
72568,57,10
72568,60,10
72568,66,9
72568,67,9
72568,71,9
72568,72,10
72568,73,10
72568,121,8
72568,132,9
72568,136,9
72568,139,9
72568,164,9
72568,189,9
72568,190,9
72568,199,10
72568,205,10
72568,210,9
72568,223,9
72568,226,9
72568,237,10
72568,245,10
72568,249,9
72568,263,10
72568,264,8
72568,265,9
72568,267,9
72568,269,9
72568,355,9
72568,384,10
72568,395,9
72568,451,9
72568,457,10
72568,467,9
72568,523,9
72568,543,8
72568,790,9
72568,801,10
72568,813,9
72568,820,9
72568,849,9
72568,853,9
72568,877,9
72568,889,10
72568,918,10
72568,934,10
72568,967,9
72568,1015,9
72568,1251,9
72568,1292,8
72568,1356,8
72568,1482,10
72568,1519,10
72568,1535,9
72568,1559,10
72568,1566,9
72568,1575,9
72568,1604,9
72568,1690,9
72568,1818,9
72568,1889,10
72568,2001,9
72568,2025,9
72568,2104,10
72568,2246,9
72568,2448,8
72568,2449,8
72568,2593,8
72568,2759,10
72568,2904,10
72568,3247,8
72568,3588,9
72568,3702,10
72568,3782,9
72568,3783,10
72568,3784,10
72568,4106,9
72568,4107,8
72568,4163,9
72568,4224,8
72568,4280,9
72568,4282,9
72568,4565,9
72568,4672,8
72568,4898,9
72568,4901,10
72568,4970,9
72568,5114,10
72568,5205,10
72568,5258,10
72568,5682,9
72568,6046,9
72568,6547,8
72568,6702,9
72568,6773,8
72568,6811,10
72568,7311,10
72568,7338,8
72568,7472,8
72568,8740,9
72568,9201,9
72568,9253,10
72568,9513,9
72568,9919,8
72568,9969,10
72568,10087,8
72568,10218,9
72568,10620,9
72568,10793,8
72568,10863,-1
72568,11577,10
72568,11703,7
72568,11741,8
72568,11757,9
72568,12113,9
72568,12115,10
72568,13125,7
72568,13709,8
72568,14719,9
72568,14807,10
72568,15197,8
72568,15335,10
72568,15417,10
72568,16498,9
72568,17265,9
72568,17949,8
72568,18115,9
72568,18679,10
72568,19647,10
72568,20057,9
72568,20785,7
72568,21329,9
72568,21843,8
72568,21881,7
72568,21939,-1
72568,22145,9
72568,22199,7
72568,22319,9
72568,23327,9
72568,27821,8
72569,1,10
72569,6,8
72569,71,7
72569,72,7
72569,73,7
72569,79,7
72569,134,7
72569,146,7
72569,157,6
72569,180,7
72569,181,7
72569,205,9
72569,226,8
72569,270,-1
72569,356,9
72569,853,7
72569,889,9
72569,1195,-1
72569,1519,8
72569,1535,9
72569,1559,7
72569,1691,9
72569,1699,6
72569,1836,8
72569,1840,-1
72569,2001,9
72569,2025,10
72569,2104,8
72569,2130,8
72569,2251,-1
72569,2772,9
72569,2966,8
72569,2986,7
72569,3230,-1
72569,3231,8
72569,3594,9
72569,3712,-1
72569,4063,6
72569,4181,8
72569,4186,8
72569,4224,9
72569,4726,-1
72569,4898,9
72569,4901,-1
72569,4975,7
72569,5060,8
72569,5341,8
72569,5356,9
72569,5507,-1
72569,5940,8
72569,5958,9
72569,6115,9
72569,6347,9
72569,6512,-1
72569,6547,10
72569,6573,2
72569,6707,8
72569,6747,8
72569,6880,-1
72569,7088,7
72569,7769,8
72569,7817,7
72569,8086,9
72569,8407,9
72569,8424,8
72569,8479,8
72569,8516,9
72569,8525,8
72569,8630,7
72569,8675,-1
72569,8769,-1
72569,8841,9
72569,9062,10
72569,9253,10
72569,9756,-1
72569,9790,9
72569,10012,-1
72569,10067,10
72569,10080,8
72569,10087,9
72569,10110,-1
72569,10165,-1
72569,10397,6
72569,10418,-1
72569,10588,9
72569,10620,9
72569,10711,-1
72569,10719,9
72569,10721,-1
72569,10790,9
72569,10793,7
72569,11013,6
72569,11499,-1
72569,11577,-1
72569,11741,9
72569,11757,8
72569,11759,-1
72569,11887,-1
72569,12467,5
72569,13161,7
72569,13659,-1
72569,13759,-1
72569,14227,-1
72569,14407,-1
72569,14467,7
72569,14741,7
72569,14833,-1
72569,14967,9
72569,15809,8
72569,16009,8
72569,16498,9
72569,16512,8
72569,16592,8
72569,16706,-1
72569,17265,-1
72569,17729,-1
72569,18671,-1
72569,18679,-1
72569,18897,-1
72569,19685,7
72569,19815,7
72569,20031,7
72569,20507,-1
72569,20785,8
72569,20847,-1
72569,20973,9
72569,21473,-1
72569,22147,-1
72569,22199,-1
72569,22297,-1
72569,22319,-1
72569,23273,-1
72569,23289,-1
72569,23321,-1
72569,24075,8
72569,24133,-1
72569,24833,-1
72569,25835,-1
72569,26243,-1
72569,27775,-1
72569,27989,-1
72569,28121,-1
72569,28171,-1
72569,28223,-1
72569,28497,-1
72569,28677,-1
72569,28701,-1
72569,28907,-1
72569,29093,-1
72569,29095,-1
72569,29786,-1
72569,30276,-1
72569,30307,-1
72569,31637,-1
72569,31798,-1
72570,20,-1
72570,74,-1
72570,106,10
72570,120,-1
72570,199,-1
72570,226,-1
72570,249,-1
72570,431,-1
72570,459,-1
72570,460,-1
72570,462,-1
72570,463,-1
72570,464,-1
72570,465,-1
72570,512,-1
72570,523,-1
72570,527,-1
72570,552,-1
72570,687,-1
72570,853,-1
72570,936,-1
72570,1689,7
72570,1728,-1
72570,2034,-1
72570,2107,-1
72570,2144,-1
72570,2236,-1
72570,2385,-1
72570,2404,-1
72570,2472,-1
72570,2490,-1
72570,2890,-1
72570,2923,-1
72570,3006,8
72570,3457,-1
72570,3588,-1
72570,3731,-1
72570,3848,-1
72570,4155,-1
72570,4437,-1
72570,4722,-1
72570,4752,-1
72570,5252,-1
72570,5262,-1
72570,6045,-1
72570,6325,-1
72570,6547,10
72570,6586,-1
72570,6895,-1
72570,7054,-1
72570,7082,-1
72570,8246,-1
72570,8359,-1
72570,8560,-1
72570,9065,-1
72570,9441,-1
72570,9989,10
72570,10321,-1
72570,10589,-1
72570,11757,-1
72570,11771,10
72570,12859,-1
72570,13115,-1
72570,13667,-1
72570,14227,-1
72570,14289,-1
72570,14713,-1
72570,15323,-1
72570,15605,-1
72570,16239,-1
72570,16498,-1
72570,16870,-1
72570,16894,-1
72570,18397,-1
72570,18507,-1
72570,19123,-1
72570,19285,-1
72570,21563,-1
72570,21995,7
72570,22745,-1
72570,23775,-1
72570,24415,-1
72570,25013,10
72571,20,4
72571,47,9
72571,164,10
72571,199,10
72571,245,10
72571,250,6
72571,431,9
72571,523,9
72571,527,7
72571,578,8
72571,658,8
72571,813,7
72571,849,10
72571,889,8
72571,1050,10
72571,1210,9
72571,1519,9
72571,1535,10
72571,1639,10
72571,2025,9
72571,2605,10
72571,2963,8
72571,3167,-1
72571,3701,7
72571,4182,10
72571,5040,9
72571,5081,9
72571,6033,7
72571,6114,10
72571,6213,6
72571,6547,8
72571,7785,10
72571,8769,9
72571,9253,10
72571,9756,10
72571,10165,9
72571,10357,7
72571,10495,9
72571,10711,10
72571,10721,10
72571,11079,7
72571,11597,10
72571,11757,1
72571,11771,8
72571,12189,8
72571,12403,10
72571,12477,10
72571,12531,9
72571,13601,9
72571,13659,6
72571,14075,8
72571,14741,8
72571,14813,8
72571,15051,9
72571,15689,8
72571,15809,7
72571,16498,7
72571,16732,10
72571,16894,9
72571,17265,7
72571,17549,10
72571,18679,10
72571,18753,6
72571,18897,9
72571,19111,10
72571,19815,10
72571,20031,8
72571,20047,10
72571,20507,9
72571,20541,7
72571,21405,8
72571,21995,7
72571,22123,3
72571,22135,10
72571,22147,9
72571,22199,7
72571,22297,10
72571,22319,8
72571,22535,9
72571,22789,10
72571,23273,9
72571,23277,10
72571,23283,10
72571,23289,10
72571,23623,10
72571,23847,10
72571,24135,7
72571,24227,7
72571,24415,9
72571,25157,6
72571,25159,9
72571,25835,9
72571,25867,9
72571,26165,10
72571,27821,10
72571,27899,6
72571,27989,4
72571,28223,10
72571,28497,9
72571,28735,8
72571,28825,8
72571,28907,8
72571,28999,7
72571,29093,8
72571,29317,7
72571,29786,10
72571,30240,8
72571,30276,10
72571,30279,10
72571,30296,8
72571,30355,10
72571,30503,9
72571,30831,9
72571,30902,9
72571,31043,10
72571,31637,8
72572,20,-1
72572,102,-1
72572,199,-1
72572,1535,-1
72572,1575,-1
72572,2993,-1
72572,4214,-1
72572,5114,-1
72572,11757,-1
72573,20,-1
72573,121,10
72573,269,10
72573,853,10
72573,1535,10
72573,3457,8
72573,4752,-1
72573,5114,10
72573,6747,8
72573,9919,10
72573,10087,9
72573,11013,10
72573,11757,9
72573,15085,9
72573,20785,10
72574,20,8
72574,1575,9
72574,2904,9
72574,9982,8
72574,11061,10
72574,11757,9
72574,12049,8
72574,14345,8
72574,15809,10
72574,16498,10
72574,18393,8
72574,22199,9
72574,22297,10
72574,22319,10
72574,22729,9
72574,23273,10
72574,24455,8
72574,24833,10
72574,27891,5
72574,28805,8
72574,30276,10
72574,30654,10
72574,31240,10
72575,6547,10
72575,10067,10
72576,263,10
72576,5258,10
72576,5680,10
72576,6347,10
72576,6702,10
72576,7791,10
72576,8516,10
72576,9617,10
72576,11061,8
72576,11759,10
72576,16498,9
72576,18179,7
72576,18679,10
72576,19647,10
72576,21659,8
72576,22147,8
72576,25157,10
72577,19,-1
72577,20,-1
72577,56,-1
72577,101,-1
72577,121,-1
72577,136,-1
72577,174,-1
72577,199,-1
72577,226,-1
72577,241,-1
72577,269,-1
72577,355,-1
72577,430,-1
72577,437,-1
72577,479,-1
72577,487,-1
72577,597,-1
72577,934,-1
72577,935,-1
72577,1535,-1
72577,1571,-1
72577,1575,-1
72577,1686,-1
72577,1722,-1
72577,1889,-1
72577,2034,-1
72577,2154,-1
72577,2167,-1
72577,2404,-1
72577,2787,-1
72577,2889,-1
72577,2904,-1
72577,2993,-1
72577,3457,-1
72577,3588,-1
72577,3652,-1
72577,4059,-1
72577,4181,-1
72577,4214,-1
72577,4752,-1
72577,4835,-1
72577,4898,-1
72577,5114,-1
72577,6351,-1
72577,6547,-1
72577,6702,-1
72577,6707,-1
72577,6746,-1
72577,6773,-1
72577,6880,-1
72577,7705,-1
72577,7724,-1
72577,8074,-1
72577,8425,-1
72577,8536,-1
72577,8861,-1
72577,9135,-1
72577,9330,-1
72577,9513,-1
72577,9919,-1
72577,10087,-1
72577,10110,-1
72577,10162,-1
72577,10447,-1
72577,10620,-1
72577,10793,-1
72577,11061,-1
72577,11111,-1
72577,11285,-1
72577,11499,-1
72577,11737,-1
72577,11757,-1
72577,11887,-1
72577,12149,-1
72577,12549,-1
72577,14227,-1
72577,14289,-1
72577,14467,-1
72577,14813,-1
72577,15037,-1
72577,15379,-1
72577,16498,-1
72577,16512,-1
72577,16592,-1
72577,17265,-1
72577,17729,-1
72577,17827,-1
72577,17895,-1
72577,18153,-1
72577,18277,-1
72577,18397,-1
72577,18897,-1
72577,19315,-1
72577,19769,-1
72577,19815,-1
72577,20507,-1
72577,20689,-1
72577,20709,-1
72577,20767,-1
72577,20785,-1
72577,20787,-1
72577,21105,-1
72577,21353,-1
72577,21437,-1
72577,21507,-1
72577,21681,-1
72577,21743,-1
72577,21843,-1
72577,21845,-1
72577,21881,-1
72577,21995,-1
72577,22043,-1
72577,22101,-1
72577,22145,-1
72577,22147,-1
72577,22189,-1
72577,22199,-1
72577,22225,-1
72577,22319,-1
72577,22359,-1
72577,22535,-1
72577,22663,-1
72577,22687,-1
72577,22729,-1
72577,22789,-1
72577,23037,-1
72577,23079,-1
72577,23121,-1
72577,23199,-1
72577,23209,-1
72577,23233,-1
72577,23251,-1
72577,23273,-1
72577,23283,-1
72577,23289,-1
72577,23309,-1
72577,23311,-1
72577,23317,-1
72577,23325,-1
72577,23333,-1
72577,23421,-1
72577,23673,-1
72577,23755,-1
72577,23787,-1
72577,23945,-1
72577,24031,-1
72577,24211,-1
72577,24405,-1
72577,24439,-1
72577,24455,-1
72577,24469,-1
72577,24699,-1
72577,24705,-1
72577,24855,-1
72577,25013,-1
72577,25157,-1
72577,25159,-1
72577,25183,-1
72577,25283,-1
72577,25517,-1
72577,25731,-1
72577,25781,-1
72577,25835,-1
72577,25839,-1
72577,26243,-1
72577,26349,-1
72577,26453,-1
72577,27503,-1
72577,27631,-1
72577,27655,-1
72577,27775,-1
72577,27787,-1
72577,27831,-1
72577,27899,-1
72577,28121,-1
72577,28171,-1
72577,28249,-1
72577,28387,-1
72577,28423,-1
72577,28497,-1
72577,28619,-1
72577,28677,-1
72577,28819,-1
72577,28907,-1
72577,28999,-1
72577,29067,-1
72577,29093,-1
72577,29095,-1
72577,29589,-1
72577,29785,-1
72577,29803,-1
72577,30091,-1
72577,30123,-1
72577,30240,-1
72577,30307,-1
72577,30363,-1
72577,30383,-1
72577,31324,-1
72577,31561,-1
72578,20,7
72578,199,9
72578,223,8
72578,225,6
72578,226,9
72578,241,7
72578,777,8
72578,813,7
72578,853,9
72578,889,8
72578,1519,8
72578,1535,9
72578,1826,7
72578,2001,9
72578,2167,10
72578,2472,7
72578,2890,9
72578,4063,9
72578,4181,10
72578,4224,10
72578,4437,7
72578,4901,7
72578,5277,9
72578,6033,8
72578,6045,9
72578,6127,5
72578,7711,9
72578,9253,10
72578,9656,-1
72578,9756,8
72578,9919,8
72578,10029,9
72578,10152,-1
72578,10218,8
72578,10620,9
72578,10719,9
72578,11553,9
72578,11577,10
72578,11757,9
72578,12581,4
72578,13391,8
72578,14513,8
72578,14741,8
72578,14837,9
72578,14967,9
72578,15583,8
72578,16498,8
72578,16524,7
72578,16762,9
72578,17641,8
72578,18115,9
72578,18679,9
72578,20021,7
72578,20057,9
72578,20507,8
72578,21431,7
72578,21881,9
72578,22319,8
72578,23273,10
72578,23327,9
72578,27899,9
72578,28907,8
72578,30276,9
72578,30307,7
72578,30503,7
72578,30831,7
72578,31637,8
72578,32380,6
72579,20,-1
72579,30,10
72579,32,10
72579,33,9
72579,43,9
72579,52,-1
72579,66,-1
72579,71,-1
72579,72,-1
72579,73,7
72579,93,-1
72579,98,9
72579,132,-1
72579,158,-1
72579,202,-1
72579,237,10
72579,243,-1
72579,249,-1
72579,330,-1
72579,334,9
72579,390,7
72579,392,-1
72579,481,-1
72579,508,-1
72579,527,-1
72579,550,-1
72579,570,9
72579,610,-1
72579,690,-1
72579,721,-1
72579,763,-1
72579,813,-1
72579,845,9
72579,849,7
72579,853,9
72579,915,8
72579,934,7
72579,935,8
72579,1177,8
72579,1535,4
72579,1617,-1
72579,1678,-1
72579,1743,-1
72579,1887,9
72579,1889,7
72579,2167,10
72579,2923,5
72579,2966,-1
72579,3457,-1
72579,3572,9
72579,4181,10
72579,4224,10
72579,4382,-1
72579,4896,-1
72579,7791,8
72579,8074,6
72579,8795,10
72579,9756,10
72579,9919,7
72579,9989,10
72579,10161,9
72579,10218,7
72579,11757,4
72579,12355,10
72579,14289,6
72579,14719,10
72579,14741,8
72579,14753,10
72579,15051,8
72579,16067,9
72579,16201,10
72579,16498,9
72579,17729,9
72579,17777,7
72579,17895,8
72579,18153,9
72579,18671,7
72579,18677,7
72579,18679,8
72579,19111,9
72579,19489,10
72579,19815,7
72579,20507,8
72579,20583,9
72579,20785,8
72579,20787,8
72579,20899,10
72579,21085,8
72579,21105,7
72579,21511,6
72579,21563,6
72579,21881,6
72579,21995,5
72579,22101,8
72579,22199,7
72579,22319,6
72579,23273,10
72579,23283,8
72579,23289,9
72579,23333,5
72579,24031,9
72579,24211,7
72579,24439,10
72579,24765,7
72579,25835,10
72579,26055,10
72579,26243,6
72579,26349,9
72579,27899,5
72579,28171,8
72579,28223,10
72579,28297,9
72579,28677,8
72579,28825,6
72579,28891,9
72579,28927,6
72579,28999,9
72579,29067,8
72579,29095,8
72579,30123,-1
72579,30187,9
72579,30276,9
72579,30503,7
72579,31174,10
72579,31798,6
72579,31964,7
72579,32681,5
72580,777,9
72580,813,7
72580,889,7
72580,1195,7
72580,1519,7
72580,1535,9
72580,1575,10
72580,1691,6
72580,1840,6
72580,2904,10
72580,2966,8
72580,2993,3
72580,3588,7
72580,3712,6
72580,4186,4
72580,4214,4
72580,4654,6
72580,4901,7
72580,5114,8
72580,5341,9
72580,5530,7
72580,5781,5
72580,5940,5
72580,5958,3
72580,6007,8
72580,6033,8
72580,6594,9
72580,6702,7
72580,6880,6
72580,7088,6
72580,8086,7
72580,8407,5
72580,8937,8
72580,9041,4
72580,9253,10
72580,9919,4
72580,10087,8
72580,10218,6
72580,10620,8
72580,11319,6
72580,11577,9
72580,11617,7
72580,11633,7
72580,11741,8
72580,11757,8
72580,11759,9
72580,11933,6
72580,12113,7
72580,12115,8
72580,13125,7
72580,13161,6
72580,13939,7
72580,14075,8
72580,14345,8
72580,14513,8
72580,14833,6
72580,14837,6
72580,15315,7
72580,15451,6
72580,15809,6
72580,16011,6
72580,16444,7
72580,16498,10
72580,17265,9
72580,18115,8
72580,18247,4
72580,18277,5
72580,18441,7
72580,18677,4
72580,19369,6
72580,19815,8
72580,20507,8
72580,20785,4
72580,21843,8
72580,21881,8
72580,22097,7
72580,22199,9
72580,22297,9
72580,22319,8
72580,22535,9
72580,22877,3
72580,23233,6
72580,23755,8
72580,24455,4
72580,24703,5
72580,25013,9
72580,25157,6
72580,25389,6
72580,25397,5
72580,26243,8
72580,27821,9
72580,27899,9
72580,28121,7
72580,28223,6
72580,28249,7
72580,28497,6
72580,28623,9
72580,28701,9
72580,28907,7
72580,28927,8
72580,29803,7
72580,30296,6
72580,30363,4
72580,30503,8
72580,30831,8
72580,30911,6
72580,31240,10
72580,31404,6
72580,31637,8
72580,31741,8
72580,31859,8
72581,20,9
72581,228,9
72581,635,7
72581,1691,9
72581,2593,10
72581,2994,8
72581,3457,9
72581,3667,-1
72581,4264,8
72581,8074,-1
72581,9515,-1
72581,9989,-1
72581,10578,-1
72581,10719,10
72581,10897,-1
72581,11111,-1
72581,11617,10
72581,13601,9
72581,14027,-1
72581,14467,8
72581,14967,10
72581,15039,-1
72581,15451,10
72581,15583,-1
72581,17641,-1
72581,19163,-1
72581,21405,-1
72581,22961,-1
72581,24703,10
72581,24833,10
72581,25183,10
72581,28677,10
72581,30300,-1
72581,30383,7
72582,30,-1
72582,32,-1
72582,33,-1
72582,512,-1
72582,513,-1
72582,523,-1
72582,572,-1
72582,1029,-1
72582,1689,-1
72582,2001,-1
72582,5081,-1
72582,5681,-1
72582,8795,-1
72582,9253,-1
72582,10087,-1
72582,10588,-1
72582,10620,-1
72582,11741,-1
72582,11757,-1
72582,13587,-1
72582,14719,-1
72582,18679,-1
72582,20057,-1
